"","Chr.region","start.region","end.region","bins","name","BINS","Chr.bin","start.bin","end.bin","coeff","pval","fdr","speed","no_bins"
"9262",NA,NA,NA,NA,NA,"PHOX2B.09353","chr4","41684169","41684269",-0.00263609387732524,0.414706387080729,0.723572500590943,"stable",NA
"9263",NA,NA,NA,NA,NA,"PHOX2B.09354","chr4","41684269","41684369",0.00331030985284488,0.406498514762338,0.717192714342374,"stable",NA
"9264",NA,NA,NA,NA,NA,"PHOX2B.09355","chr4","41684369","41684469",-0.0034361190997143,0.455759645423446,0.749606601265031,"stable",NA
"9265",NA,NA,NA,NA,NA,"PHOX2B.09356","chr4","41684469","41684569",-8.34033457163322e-05,0.986280356500288,0.995747790494706,"stable",NA
"9266",NA,NA,NA,NA,NA,"PHOX2B.09357","chr4","41684569","41684669",-0.00295021321571792,0.439204137466438,0.739822668590433,"stable",NA
"9267",NA,NA,NA,NA,NA,"PHOX2B.09358","chr4","41684669","41684769",0.00453907872919506,0.111894540122052,0.422581982569091,"early",NA
"9268",NA,NA,NA,NA,NA,"PHOX2B.09359","chr4","41684769","41684869",0.00428153389539412,0.100152328515058,0.401420561567013,"stable",NA
"9269",NA,NA,NA,NA,NA,"PHOX2B.09360","chr4","41684869","41684969",0.00143349424193562,0.712816798492427,0.885575636471253,"stable",NA
"9270",NA,NA,NA,NA,NA,"PHOX2B.09361","chr4","41684969","41685069",-0.00290935602818577,0.456525399264909,0.750243145824201,"early",NA
"9271",NA,NA,NA,NA,NA,"PHOX2B.09365","chr4","41685369","41685469",0.0105375092447068,0.00248309856408296,0.0931050611819716,"stable",NA
"9272",NA,NA,NA,NA,NA,"PHOX2B.09370","chr4","41685869","41685969",0.00609478365090435,0.0975764169409917,0.396570230677726,"early",NA
"9273",NA,NA,NA,NA,NA,"PHOX2B.09371","chr4","41685969","41686069",0.00310065978273544,0.356218270595537,0.677209584816842,"stable",NA
"9274",NA,NA,NA,NA,NA,"PHOX2B.09372","chr4","41686069","41686169",-0.00394538712919994,0.239340967025477,0.574148126853696,"early",NA
"9275",NA,NA,NA,NA,NA,"PHOX2B.09375","chr4","41686369","41686469",-0.00659751352718822,0.107665317727816,0.415624909594244,"stable",NA
"9276",NA,NA,NA,NA,NA,"PHOX2B.09376","chr4","41686469","41686569",-0.00524607469599858,0.108394067604416,0.416515163729009,"early",NA
"9277",NA,NA,NA,NA,NA,"PHOX2B.09377","chr4","41686569","41686669",-0.00496310929827918,0.127244870281209,0.445263855558204,"stable",NA
"9278",NA,NA,NA,NA,NA,"PHOX2B.09378","chr4","41686669","41686769",-0.00438212916873026,0.075083161486808,0.355452059905256,"stable",NA
"9279",NA,NA,NA,NA,NA,"PHOX2B.09379","chr4","41686769","41686869",-0.00136846864765085,0.659950872220854,0.862465232353219,"stable",NA
"9280",NA,NA,NA,NA,NA,"PHOX2B.09380","chr4","41686869","41686969",-0.00126344476940776,0.666124697654012,0.865211908261596,"stable",NA
"9281",NA,NA,NA,NA,NA,"PHOX2B.09381","chr4","41686969","41687069",-0.00088547281574742,0.815051531150765,0.932308865343975,"early",NA
"9282",NA,NA,NA,NA,NA,"PHOX2B.09382","chr4","41687069","41687169",-0.00448092478391377,0.205242212014005,0.542959652272882,"early",NA
"9283",NA,NA,NA,NA,NA,"PHOX2B.09383","chr4","41687169","41687269",-0.00548264845203972,0.207245208123504,0.544845404095167,"stable",NA
"9284",NA,NA,NA,NA,NA,"PHOX2B.09386","chr4","41687469","41687569",-0.0075416963349653,0.0683054878727295,0.340802594606614,"stable",NA
"9285",NA,NA,NA,NA,NA,"PHOX2B.09387","chr4","41687569","41687669",-0.00756181235855112,0.0708642959399554,0.346810857441968,"stable",NA
"9286",NA,NA,NA,NA,NA,"PHOX2B.09388","chr4","41687669","41687769",-0.00047472094590644,0.900988773231679,0.966840044581197,"stable",NA
"9287",NA,NA,NA,NA,NA,"PHOX2B.09389","chr4","41687769","41687869",0.003870154226813,0.199663081774112,0.537156646799948,"stable",NA
"9288",NA,NA,NA,NA,NA,"PHOX2B.09390","chr4","41687869","41687969",-0.00058213400981725,0.825216687745412,0.936595296607412,"stable",NA
"9289",NA,NA,NA,NA,NA,"PHOX2B.09391","chr4","41687969","41688069",-0.00253774926227189,0.259556188977339,0.593133536062998,"stable",NA
"9290",NA,NA,NA,NA,NA,"PHOX2B.09392","chr4","41688069","41688169",-2.3692611454507e-06,0.999200717929581,0.999619143690858,"stable",NA
"9291",NA,NA,NA,NA,NA,"PHOX2B.09393","chr4","41688169","41688269",0.00130220060775109,0.56370514752697,0.812317416766017,"early",NA
"9292",NA,NA,NA,NA,NA,"PHOX2B.09395","chr4","41688369","41688469",-0.00069811251144943,0.838808200863375,0.942508268886872,"stable",NA
"9293",NA,NA,NA,NA,NA,"PHOX2B.09396","chr4","41688469","41688569",-0.00097380539071175,0.780167409088363,0.91498278856755,"stable",NA
"9294",NA,NA,NA,NA,NA,"PHOX2B.09397","chr4","41688569","41688669",0.00347246842194194,0.320395043886729,0.64756663269492,"early",NA
"9295",NA,NA,NA,NA,NA,"PHOX2B.09398","chr4","41688669","41688769",-0.00067263827507874,0.796909283790343,0.922966545662851,"stable",NA
"9296",NA,NA,NA,NA,NA,"PHOX2B.09399","chr4","41688769","41688869",0.00366524255085417,0.181655433028594,0.517295801836473,"stable",NA
"9297",NA,NA,NA,NA,NA,"PHOX2B.09400","chr4","41688869","41688969",0.00032177766399293,0.905922162684646,0.968529364951754,"early",NA
"9298",NA,NA,NA,NA,NA,"PHOX2B.09401","chr4","41688969","41689069",-0.0011505681165542,0.699096708785413,0.879815943785254,"stable",NA
"9299",NA,NA,NA,NA,NA,"PHOX2B.09403","chr4","41689169","41689269",-0.00737800796667156,0.0265905978838378,0.233547567442972,"early",NA
"9300",NA,NA,NA,NA,NA,"PHOX2B.09404","chr4","41689269","41689369",-0.0117583798546363,0.0072866736393785,0.141326896746592,"stable",NA
"9301",NA,NA,NA,NA,NA,"PHOX2B.09405","chr4","41689369","41689469",-0.00510412644026521,0.158240451169389,0.487078492474822,"stable",NA
"9302",NA,NA,NA,NA,NA,"PHOX2B.09406","chr4","41689469","41689569",-0.00964611910663846,0.0138038023119808,0.181364885637979,"early",NA
"9303",NA,NA,NA,NA,NA,"PHOX2B.09407","chr4","41689569","41689669",-0.00386147917896035,0.283173379617529,0.615079973121828,"stable",NA
"9304",NA,NA,NA,NA,NA,"PHOX2B.09408","chr4","41689669","41689769",-0.00167336930603281,0.658873777108796,0.861885651954818,"stable",NA
"9305",NA,NA,NA,NA,NA,"PHOX2B.09409","chr4","41689769","41689869",0.00425432119634359,0.225759918495889,0.562734105978052,"stable",NA
"9306",NA,NA,NA,NA,NA,"PHOX2B.09410","chr4","41689869","41689969",-0.00163659600823309,0.653067315695078,0.85831850993153,"early",NA
"9307",NA,NA,NA,NA,NA,"PHOX2B.09411","chr4","41689969","41690069",-0.0107379927147133,0.00182960249499085,0.0797149610985795,"stable",NA
"9308",NA,NA,NA,NA,NA,"PHOX2B.09412","chr4","41690069","41690169",-0.0142484079557012,3.7794906633421e-06,0.0141132704650046,"stable",NA
"9309",NA,NA,NA,NA,NA,"PHOX2B.09414","chr4","41690269","41690369",-0.00740667886263495,0.0351805643084766,0.263389801083822,"early",NA
"9310",NA,NA,NA,NA,NA,"PHOX2B.09415","chr4","41690369","41690469",-0.00367413508768342,0.342501894613486,0.664875703107058,"stable",NA
"9311",NA,NA,NA,NA,NA,"PHOX2B.09416","chr4","41690469","41690569",-0.0057659495786208,0.123628268275486,0.439241752809938,"early",NA
"9312",NA,NA,NA,NA,NA,"PHOX2B.09417","chr4","41690569","41690669",-0.00449806256317567,0.24976167908557,0.584140564252409,"stable",NA
"9313",NA,NA,NA,NA,NA,"PHOX2B.09418","chr4","41690669","41690769",-0.0043853268872395,0.287738377221712,0.618708068731263,"stable",NA
"9314",NA,NA,NA,NA,NA,"PHOX2B.09419","chr4","41690769","41690869",-0.00470830695837367,0.201514982516378,0.539621305463793,"early",NA
"9315",NA,NA,NA,NA,NA,"PHOX2B.09420","chr4","41690869","41690969",-0.00453807034030568,0.179627121021677,0.514864724260348,"early",NA
"9316",NA,NA,NA,NA,NA,"PHOX2B.09421","chr4","41690969","41691069",-0.00452795928085718,0.102033768893861,0.404834073527479,"early",NA
"9317",NA,NA,NA,NA,NA,"PHOX2B.09422","chr4","41691069","41691169",-0.00074699115203155,0.780291102020585,0.915050109509246,"early",NA
"9318",NA,NA,NA,NA,NA,"PHOX2B.09423","chr4","41691169","41691269",-0.0027253921881116,0.434310277559982,0.736689477371141,"early",NA
"9319",NA,NA,NA,NA,NA,"PHOX2B.09424","chr4","41691269","41691369",-0.00609859849866741,0.0691176881857692,0.343292218382848,"stable",NA
"9320",NA,NA,NA,NA,NA,"PHOX2B.09425","chr4","41691369","41691469",-0.00492139050330937,0.180915520840036,0.5160242631772,"early",NA
"9321",NA,NA,NA,NA,NA,"PHOX2B.09429","chr4","41691769","41691869",-0.00454476484301771,0.165167921036466,0.497855649512044,"early",NA
"9322",NA,NA,NA,NA,NA,"PHOX2B.09430","chr4","41691869","41691969",0.00128952686768689,0.685257507524126,0.874563861442041,"stable",NA
"9323",NA,NA,NA,NA,NA,"PHOX2B.09431","chr4","41691969","41692069",-0.00295673353270979,0.41645790739585,0.724813571932448,"early",NA
"9324",NA,NA,NA,NA,NA,"PHOX2B.09432","chr4","41692069","41692169",-0.00118459179107361,0.759935330719145,0.906189285197965,"stable",NA
"9325",NA,NA,NA,NA,NA,"PHOX2B.09433","chr4","41692169","41692269",-0.00297141788192501,0.441531362211471,0.741934181095501,"stable",NA
"9326",NA,NA,NA,NA,NA,"PHOX2B.09434","chr4","41692269","41692369",-0.00481400404529678,0.202044684157073,0.54005720438764,"early",NA
"9327",NA,NA,NA,NA,NA,"PHOX2B.09435","chr4","41692369","41692469",-0.00600653511478087,0.129103519168152,0.448583259632739,"stable",NA
"9328",NA,NA,NA,NA,NA,"PHOX2B.09436","chr4","41692469","41692569",-0.0112773959626132,0.00619198192982971,0.132245866938113,"early",NA
"9329",NA,NA,NA,NA,NA,"PHOX2B.09437","chr4","41692569","41692669",-0.00581452891468977,0.112708052775083,0.423268979689583,"stable",NA
"9330",NA,NA,NA,NA,NA,"PHOX2B.09438","chr4","41692669","41692769",-0.00329170876576496,0.308286714153859,0.637108096984056,"stable",NA
"9331",NA,NA,NA,NA,NA,"PHOX2B.09440","chr4","41692869","41692969",-0.00401065066742598,0.329741978377443,0.654785318028453,"stable",NA
"9332",NA,NA,NA,NA,NA,"PHOX2B.09441","chr4","41692969","41693069",-0.00478582397272798,0.260472265159441,0.593663372276259,"stable",NA
"9333",NA,NA,NA,NA,NA,"PHOX2B.09442","chr4","41693069","41693169",-0.0011540974836078,0.705610068640745,0.882632745746068,"stable",NA
"9334",NA,NA,NA,NA,NA,"PHOX2B.09443","chr4","41693169","41693269",0.001399933146189,0.671318484297293,0.86818181214938,"stable",NA
"9335",NA,NA,NA,NA,NA,"PHOX2B.09444","chr4","41693269","41693369",-0.00019507289331592,0.946988560990007,0.982144716071448,"stable",NA
"9336",NA,NA,NA,NA,NA,"PHOX2B.09445","chr4","41693369","41693469",-0.0006256520435734,0.846395379246736,0.945509013169216,"early",NA
"9337",NA,NA,NA,NA,NA,"PHOX2B.09446","chr4","41693469","41693569",-0.00354718320672845,0.344342687803763,0.66594689119259,"early",NA
"9338",NA,NA,NA,NA,NA,"PHOX2B.09447","chr4","41693569","41693669",0.00238846026342649,0.49929235895969,0.774460029549122,"stable",NA
"9339",NA,NA,NA,NA,NA,"PHOX2B.09448","chr4","41693669","41693769",-0.00234783233909854,0.463023121983298,0.75425050349958,"early",NA
"9340",NA,NA,NA,NA,NA,"PHOX2B.09452","chr4","41694069","41694169",-0.00221424921836352,0.633815241525951,0.848930855760374,"stable",NA
"9341",NA,NA,NA,NA,NA,"PHOX2B.09453","chr4","41694169","41694269",0.00411037628298391,0.318763533239423,0.645986738531613,"stable",NA
"9342",NA,NA,NA,NA,NA,"PHOX2B.09455","chr4","41694369","41694469",0.0053756186931808,0.114680389689547,0.426746808361881,"early",NA
"9343",NA,NA,NA,NA,NA,"PHOX2B.09456","chr4","41694469","41694569",-0.00516425053242665,0.161339213464094,0.492278138554039,"stable",NA
"9344",NA,NA,NA,NA,NA,"PHOX2B.09457","chr4","41694569","41694669",-0.00634370585074316,0.0442190211583941,0.286336895138474,"early",NA
"9345",NA,NA,NA,NA,NA,"PHOX2B.09458","chr4","41694669","41694769",-0.00684874254017993,0.0445058164666824,0.286720085425689,"stable",NA
"9346",NA,NA,NA,NA,NA,"PHOX2B.09460","chr4","41694869","41694969",-0.00203370114888392,0.489345919207946,0.769655227556457,"stable",NA
"9347",NA,NA,NA,NA,NA,"PHOX2B.09462","chr4","41695069","41695169",-0.00280208994365392,0.639092083342488,0.850636503637429,"early",NA
"9348",NA,NA,NA,NA,NA,"PHOX2B.09463","chr4","41695169","41695269",-0.00052258714532401,0.939823791682341,0.980026184619068,"stable",NA
"9349",NA,NA,NA,NA,NA,"PHOX2B.09464","chr4","41695269","41695369",-0.00813004051709371,0.133768721484617,0.454031729122641,"stable",NA
"9350",NA,NA,NA,NA,NA,"PHOX2B.09465","chr4","41695369","41695469",-0.00393827840382331,0.375383822927786,0.693045052854171,"stable",NA
"9351",NA,NA,NA,NA,NA,"PHOX2B.09466","chr4","41695469","41695569",-0.00475423206582085,0.190241953888479,0.52607190907197,"stable",NA
"9352",NA,NA,NA,NA,NA,"PHOX2B.09467","chr4","41695569","41695669",-0.0104941155198977,0.00675206498469856,0.137001054452562,"stable",NA
"9353",NA,NA,NA,NA,NA,"PHOX2B.09468","chr4","41695669","41695769",-0.0114666099212794,0.00210924711487605,0.085099349349892,"stable",NA
"9354",NA,NA,NA,NA,NA,"PHOX2B.09469","chr4","41695769","41695869",-0.0105539241540675,0.010018280774882,0.158846091923668,"stable",NA
"9355",NA,NA,NA,NA,NA,"PHOX2B.09470","chr4","41695869","41695969",-0.00558708213804658,0.152199244267126,0.480957664754185,"early",NA
"9356",NA,NA,NA,NA,NA,"PHOX2B.09471","chr4","41695969","41696069",-0.00190300899832111,0.608876108872271,0.836460623401872,"stable",NA
"9357",NA,NA,NA,NA,NA,"PHOX2B.09472","chr4","41696069","41696169",0.00516713364295745,0.166284613658672,0.498910994129025,"early",NA
"9358",NA,NA,NA,NA,NA,"PHOX2B.09475","chr4","41696369","41696469",-0.00202508743583621,0.638576481835147,0.850598192061613,"stable",NA
"9359",NA,NA,NA,NA,NA,"PHOX2B.09476","chr4","41696469","41696569",0.00225424414478358,0.54331274041811,0.800500151700376,"early",NA
"9360",NA,NA,NA,NA,NA,"PHOX2B.09477","chr4","41696569","41696669",-0.00235651764132916,0.592542958002546,0.828242718712519,"early",NA
"9361",NA,NA,NA,NA,NA,"PHOX2B.09478","chr4","41696669","41696769",-0.00255771016140036,0.415136593329983,0.723624296488736,"stable",NA
"9362",NA,NA,NA,NA,NA,"PHOX2B.09479","chr4","41696769","41696869",0.00017731174351845,0.960110802862487,0.987267598614608,"early",NA
"9363",NA,NA,NA,NA,NA,"PHOX2B.09480","chr4","41696869","41696969",-4.48461683217459e-05,0.987547312264445,0.995868043034296,"early",NA
"9364",NA,NA,NA,NA,NA,"PHOX2B.09481","chr4","41696969","41697069",-0.00386176926535107,0.277796934389906,0.609483415884981,"stable",NA
"9365",NA,NA,NA,NA,NA,"PHOX2B.09482","chr4","41697069","41697169",-0.00593425777891305,0.0610077777694433,0.327518118497047,"early",NA
"9366",NA,NA,NA,NA,NA,"PHOX2B.09483","chr4","41697169","41697269",-0.00380632539830037,0.320785260566499,0.647807259081459,"stable",NA
"9367",NA,NA,NA,NA,NA,"PHOX2B.09484","chr4","41697269","41697369",0.00167788117878786,0.634738931320502,0.849188807452742,"early",NA
"9368",NA,NA,NA,NA,NA,"PHOX2B.09485","chr4","41697369","41697469",0.00190221707261027,0.624707526327895,0.844079346672139,"stable",NA
"9369",NA,NA,NA,NA,NA,"PHOX2B.09486","chr4","41697469","41697569",6.68751467060335e-05,0.986097513790799,0.995747790494706,"stable",NA
"9370",NA,NA,NA,NA,NA,"PHOX2B.09488","chr4","41697669","41697769",0.0020395454058767,0.622743265943507,0.843353511104714,"stable",NA
"9371",NA,NA,NA,NA,NA,"PHOX2B.09489","chr4","41697769","41697869",0.00847634063281843,0.0408530933055746,0.277830939141571,"early",NA
"9372",NA,NA,NA,NA,NA,"PHOX2B.09490","chr4","41697869","41697969",0.00558720665740495,0.0928959705326904,0.389073313201411,"early",NA
"9373",NA,NA,NA,NA,NA,"PHOX2B.09491","chr4","41697969","41698069",0.00584528162135953,0.104813904047583,0.410360828621414,"early",NA
"9374",NA,NA,NA,NA,NA,"PHOX2B.09495","chr4","41698369","41698469",0.00084464777104735,0.818591606606955,0.933595269541575,"stable",NA
"9375",NA,NA,NA,NA,NA,"PHOX2B.09496","chr4","41698469","41698569",0.00383834047410343,0.384758142998598,0.699533640505061,"stable",NA
"9376",NA,NA,NA,NA,NA,"PHOX2B.09497","chr4","41698569","41698669",0.00435130333952936,0.341575608001501,0.664487165289521,"stable",NA
"9377",NA,NA,NA,NA,NA,"PHOX2B.09498","chr4","41698669","41698769",-0.00131866865256256,0.764845878061632,0.907386323696415,"early",NA
"9378",NA,NA,NA,NA,NA,"PHOX2B.09499","chr4","41698769","41698869",0.00130161371277806,0.672737060325692,0.868538706077862,"stable",NA
"9379",NA,NA,NA,NA,NA,"PHOX2B.09500","chr4","41698869","41698969",0.00078201914824467,0.826852979547231,0.937081379191785,"stable",NA
"9380",NA,NA,NA,NA,NA,"PHOX2B.09501","chr4","41698969","41699069",-0.00053686312147468,0.87295360428395,0.957586298749787,"stable",NA
"9381",NA,NA,NA,NA,NA,"PHOX2B.09502","chr4","41699069","41699169",-7.3915227512782e-05,0.982071776698838,0.994500806693392,"early",NA
"9382",NA,NA,NA,NA,NA,"PHOX2B.09503","chr4","41699169","41699269",0.00210578205937286,0.402823844294343,0.714588219808454,"early",NA
"9383",NA,NA,NA,NA,NA,"PHOX2B.09504","chr4","41699269","41699369",-0.00086777728627366,0.740489860512179,0.897635299654396,"stable",NA
"9384",NA,NA,NA,NA,NA,"PHOX2B.09505","chr4","41699369","41699469",0.00155869898385295,0.60090604017607,0.832625048460056,"early",NA
"9385",NA,NA,NA,NA,NA,"PHOX2B.09506","chr4","41699469","41699569",-0.00135276667757423,0.714082516943744,0.886006969197969,"stable",NA
"9386",NA,NA,NA,NA,NA,"PHOX2B.09507","chr4","41699569","41699669",-0.00041143957032541,0.912659987316671,0.970556048607255,"stable",NA
"9387",NA,NA,NA,NA,NA,"PHOX2B.09508","chr4","41699669","41699769",-0.00704514894768102,0.0953346626684737,0.392215598410992,"early",NA
"9388",NA,NA,NA,NA,NA,"PHOX2B.09509","chr4","41699769","41699869",-0.00885944000146974,0.0302064615413386,0.246772181903178,"stable",NA
"9389",NA,NA,NA,NA,NA,"PHOX2B.09510","chr4","41699869","41699969",-0.00892993932324209,0.0702581842988651,0.345624052105243,"stable",NA
"9390",NA,NA,NA,NA,NA,"PHOX2B.09511","chr4","41699969","41700069",-0.00658302464062102,0.0549140755385788,0.314072109655029,"early",NA
"9391",NA,NA,NA,NA,NA,"PHOX2B.09512","chr4","41700069","41700169",-0.00563421815070046,0.0799920840238273,0.366249881932062,"early",NA
"9392",NA,NA,NA,NA,NA,"PHOX2B.09515","chr4","41700369","41700469",-0.00503931474200445,0.221414692879888,0.558814895293908,"stable",NA
"9393",NA,NA,NA,NA,NA,"PHOX2B.09518","chr4","41700669","41700769",-0.00958080318673963,0.019118647271417,0.205080909762608,"stable",NA
"9394",NA,NA,NA,NA,NA,"PHOX2B.09519","chr4","41700769","41700869",-0.00432436421561857,0.264870360742533,0.598354073332655,"early",NA
"9395",NA,NA,NA,NA,NA,"PHOX2B.09520","chr4","41700869","41700969",-0.00313929269512312,0.443103609808999,0.74254529933591,"stable",NA
"9396",NA,NA,NA,NA,NA,"PHOX2B.09524","chr4","41701269","41701369",0.00246948030574153,0.4693124822187,0.757486018737894,"stable",NA
"9397",NA,NA,NA,NA,NA,"PHOX2B.09525","chr4","41701369","41701469",-0.00213120429443624,0.466202712505329,0.755456197793277,"stable",NA
"9398",NA,NA,NA,NA,NA,"PHOX2B.09526","chr4","41701469","41701569",-0.00382992734490016,0.167891924233896,0.501009394889979,"early",NA
"9399",NA,NA,NA,NA,NA,"PHOX2B.09530","chr4","41701869","41701969",-0.00060856630940001,0.861870035388872,0.953118145867485,"early",NA
"9400",NA,NA,NA,NA,NA,"PHOX2B.09531","chr4","41701969","41702069",-0.0109110942367654,0.0011835492566237,0.0694930182847167,"early",NA
"9401",NA,NA,NA,NA,NA,"PHOX2B.09532","chr4","41702069","41702169",-0.00515926099201242,0.177843691280083,0.512600735863135,"stable",NA
"9402",NA,NA,NA,NA,NA,"PHOX2B.09533","chr4","41702169","41702269",-0.00291213936766157,0.385459894466187,0.700048416068424,"early",NA
"9403",NA,NA,NA,NA,NA,"PHOX2B.09537","chr4","41702569","41702669",-0.00627580672232538,0.0424243663255861,0.281745052661776,"early",NA
"9404",NA,NA,NA,NA,NA,"PHOX2B.09538","chr4","41702669","41702769",-0.00904692986809191,0.0178570632453721,0.199481408585409,"stable",NA
"9405",NA,NA,NA,NA,NA,"PHOX2B.09539","chr4","41702769","41702869",-0.00894867233280897,0.0173352892994661,0.19815313940873,"early",NA
"9406",NA,NA,NA,NA,NA,"PHOX2B.09541","chr4","41702969","41703069",-0.00501446826953644,0.0775991855188378,0.361574583291035,"stable",NA
"9407",NA,NA,NA,NA,NA,"PHOX2B.09542","chr4","41703069","41703169",-0.00378804428065114,0.139046275941063,0.462392419163319,"early",NA
"9408",NA,NA,NA,NA,NA,"PHOX2B.09543","chr4","41703169","41703269",-0.00131749281713794,0.635731680203999,0.849343756792838,"stable",NA
"9409",NA,NA,NA,NA,NA,"PHOX2B.09545","chr4","41703369","41703469",-0.00799311692513624,0.0422853287080599,0.281615910786494,"early",NA
"9410",NA,NA,NA,NA,NA,"PHOX2B.09546","chr4","41703469","41703569",-0.0133604141512518,0.00055245945329086,0.0510429803170334,"early",NA
"9411",NA,NA,NA,NA,NA,"PHOX2B.09547","chr4","41703569","41703669",-0.00881966922521747,0.00727570133146389,0.141326896746592,"stable",NA
"9412",NA,NA,NA,NA,NA,"PHOX2B.09548","chr4","41703669","41703769",-0.00379499685932921,0.241510651964298,0.575322997271601,"early",NA
"9413",NA,NA,NA,NA,NA,"PHOX2B.09550","chr4","41703869","41703969",-0.00808728720198242,0.0635603748379123,0.331676851016658,"stable",NA
"9414",NA,NA,NA,NA,NA,"PHOX2B.09551","chr4","41703969","41704069",-0.012201392091094,0.0108453127517282,0.165497790961968,"stable",NA
"9415",NA,NA,NA,NA,NA,"PHOX2B.09552","chr4","41704069","41704169",-0.0105254170227142,0.0184068854004593,0.201188460491425,"early",NA
"9416",NA,NA,NA,NA,NA,"PHOX2B.09553","chr4","41704169","41704269",-0.00017015360912972,0.959457547198785,0.987142153427174,"stable",NA
"9417",NA,NA,NA,NA,NA,"PHOX2B.09554","chr4","41704269","41704369",0.00647053107839973,0.084554973048764,0.373783077426561,"early",NA
"9418",NA,NA,NA,NA,NA,"PHOX2B.09555","chr4","41704369","41704469",0.0117250528912944,0.00016821403349896,0.0342316703318645,"stable",NA
"9419",NA,NA,NA,NA,NA,"PHOX2B.09556","chr4","41704469","41704569",0.00669296978712666,0.0556380557159768,0.315722838730329,"stable",NA
"9420",NA,NA,NA,NA,NA,"PHOX2B.09557","chr4","41704569","41704669",-0.00457844188063353,0.136643133874988,0.458575783221237,"early",NA
"9421",NA,NA,NA,NA,NA,"PHOX2B.09558","chr4","41704669","41704769",-0.00703844059028658,0.0973553216947867,0.396467964369975,"stable",NA
"9422",NA,NA,NA,NA,NA,"PHOX2B.09559","chr4","41704769","41704869",4.28051721220596e-05,0.992020133437237,0.996753129224196,"stable",NA
"9423",NA,NA,NA,NA,NA,"PHOX2B.09560","chr4","41704869","41704969",0.0046385346473915,0.26384005608153,0.597934781619036,"early",NA
"9424",NA,NA,NA,NA,NA,"PHOX2B.09561","chr4","41704969","41705069",0.00576649651135255,0.11795406212594,0.430996630939632,"early",NA
"9425",NA,NA,NA,NA,NA,"PHOX2B.09562","chr4","41705069","41705169",0.00322859300652272,0.326365754052483,0.652614433220097,"stable",NA
"9426",NA,NA,NA,NA,NA,"PHOX2B.09567","chr4","41705569","41705669",0.00222424658656774,0.526133246230918,0.789105495669923,"early",NA
"9427",NA,NA,NA,NA,NA,"PHOX2B.09568","chr4","41705669","41705769",-0.00513746596652514,0.112120142759626,0.422750007755212,"stable",NA
"9428",NA,NA,NA,NA,NA,"PHOX2B.09570","chr4","41705869","41705969",-0.0040319238887312,0.387968795472457,0.702697082929264,"stable",NA
"9429",NA,NA,NA,NA,NA,"PHOX2B.09571","chr4","41705969","41706069",3.72784055286667e-05,0.99257607329497,0.996987787477433,"stable",NA
"9430",NA,NA,NA,NA,NA,"PHOX2B.09572","chr4","41706069","41706169",0.00523756300301728,0.174115495839971,0.508333351419664,"early",NA
"9431",NA,NA,NA,NA,NA,"PHOX2B.09573","chr4","41706169","41706269",0.00487298348300042,0.0951380557173777,0.392010806928748,"early",NA
"9432",NA,NA,NA,NA,NA,"PHOX2B.09575","chr4","41706369","41706469",0.00276556939017081,0.277384727163742,0.609426211090122,"stable",NA
"9433",NA,NA,NA,NA,NA,"PHOX2B.09576","chr4","41706469","41706569",-0.00936588601548069,0.0376416522052149,0.270461265782563,"stable",NA
"9434",NA,NA,NA,NA,NA,"PHOX2B.09577","chr4","41706569","41706669",-0.0121286689384865,0.00553255084419562,0.126324121032597,"stable",NA
"9435",NA,NA,NA,NA,NA,"PHOX2B.09580","chr4","41706869","41706969",-0.0140290664759026,0.00188895427959511,0.0806700170978241,"stable",NA
"9436",NA,NA,NA,NA,NA,"PHOX2B.09581","chr4","41706969","41707069",-0.00061667260121253,0.87506750403108,0.958498682115308,"stable",NA
"9437",NA,NA,NA,NA,NA,"PHOX2B.09582","chr4","41707069","41707169",0.00298797876740049,0.426862539159411,0.731690194516282,"stable",NA
"9438",NA,NA,NA,NA,NA,"PHOX2B.09583","chr4","41707169","41707269",0.00197733712922399,0.677860559705766,0.871028143128206,"stable",NA
"9439",NA,NA,NA,NA,NA,"PHOX2B.09584","chr4","41707269","41707369",-0.00378958637723787,0.315312114148632,0.643751005360465,"early",NA
"9440",NA,NA,NA,NA,NA,"PHOX2B.09585","chr4","41707369","41707469",-0.00681741330490599,0.136234422998195,0.458031414515242,"stable",NA
"9441",NA,NA,NA,NA,NA,"PHOX2B.09586","chr4","41707469","41707569",-0.00431942633603266,0.382911612748793,0.698321206725441,"stable",NA
"9442",NA,NA,NA,NA,NA,"PHOX2B.09588","chr4","41707669","41707769",-0.00365418257303984,0.460243265681444,0.752820015083779,"early",NA
"9443",NA,NA,NA,NA,NA,"PHOX2B.09589","chr4","41707769","41707869",-0.00188357867223164,0.664326055384415,0.864132867188349,"early",NA
"9444",NA,NA,NA,NA,NA,"PHOX2B.09590","chr4","41707869","41707969",-0.00128517206735461,0.70039140037386,0.880115690229602,"stable",NA
"9445",NA,NA,NA,NA,NA,"PHOX2B.09593","chr4","41708169","41708269",0.00051488827638448,0.870981035004491,0.956489089071454,"stable",NA
"9446",NA,NA,NA,NA,NA,"PHOX2B.09595","chr4","41708369","41708469",-0.00655260321407651,0.0795986868439676,0.365221661498615,"early",NA
"9447",NA,NA,NA,NA,NA,"PHOX2B.09597","chr4","41708569","41708669",-0.0102166848972799,0.00466800807470037,0.118821942708925,"stable",NA
