"","Chr.region","start.region","end.region","bins","name","BINS","Chr.bin","start.bin","end.bin","coeff","pval","fdr","speed","no_bins"
"8213",NA,NA,NA,NA,NA,"PHOX2B.08051","chr4","41553969","41554069",0.00080223230556774,0.852541928658924,0.917637545159306,"stable",NA
"8214",NA,NA,NA,NA,NA,"PHOX2B.08052","chr4","41554069","41554169",0.00307858898922227,0.519849990977471,0.690559329503237,"early",NA
"8215",NA,NA,NA,NA,NA,"PHOX2B.08053","chr4","41554169","41554269",-0.00247865319989038,0.604981010742603,0.756821311513095,"stable",NA
"8216",NA,NA,NA,NA,NA,"PHOX2B.08054","chr4","41554269","41554369",-0.00147638619923491,0.710450562211355,0.831120304432353,"early",NA
"8217",NA,NA,NA,NA,NA,"PHOX2B.08055","chr4","41554369","41554469",-0.0135610793078567,0.0550391097474132,0.167115782877486,"stable",NA
"8218",NA,NA,NA,NA,NA,"PHOX2B.08056","chr4","41554469","41554569",-0.0158229730248784,0.0276396293236024,0.107467454354476,"stable",NA
"8219",NA,NA,NA,NA,NA,"PHOX2B.08057","chr4","41554569","41554669",-0.00403486654577537,0.637154741134199,0.780128234799104,"stable",NA
"8220",NA,NA,NA,NA,NA,"PHOX2B.08058","chr4","41554669","41554769",0.00567940266213081,0.31207701500719,0.501476306521114,"stable",NA
"8221",NA,NA,NA,NA,NA,"PHOX2B.08059","chr4","41554769","41554869",0.00543676271932502,0.373470563467662,0.561145393788833,"early",NA
"8222",NA,NA,NA,NA,NA,"PHOX2B.08060","chr4","41554869","41554969",-0.0055067949511681,0.253167273589406,0.441210190244747,"early",NA
"8223",NA,NA,NA,NA,NA,"PHOX2B.08061","chr4","41554969","41555069",-0.00547598675739801,0.253482775096941,0.441469740465126,"early",NA
"8224",NA,NA,NA,NA,NA,"PHOX2B.08062","chr4","41555069","41555169",-0.00465039225333682,0.411492698809918,0.595335066221787,"early",NA
"8225",NA,NA,NA,NA,NA,"PHOX2B.08063","chr4","41555169","41555269",-0.00230662492031197,0.653606262380058,0.792277292387773,"stable",NA
"8226",NA,NA,NA,NA,NA,"PHOX2B.08064","chr4","41555269","41555369",-0.00378189859183956,0.463784222928429,0.642121658524367,"stable",NA
"8227",NA,NA,NA,NA,NA,"PHOX2B.08065","chr4","41555369","41555469",0.00391169527216835,0.155295907545554,0.323277346414319,"stable",NA
"8228",NA,NA,NA,NA,NA,"PHOX2B.08066","chr4","41555469","41555569",-0.00265189002515394,0.381615847579692,0.568531119739438,"stable",NA
"8229",NA,NA,NA,NA,NA,"PHOX2B.08067","chr4","41555569","41555669",-0.00042768323882058,0.910578126926219,0.950392762553516,"early",NA
"8230",NA,NA,NA,NA,NA,"PHOX2B.08068","chr4","41555669","41555769",-0.00658622263607837,0.161908584755255,0.332273372324676,"stable",NA
"8231",NA,NA,NA,NA,NA,"PHOX2B.08069","chr4","41555769","41555869",-0.00731100593944553,0.23938197895514,0.426094964781505,"early",NA
"8232",NA,NA,NA,NA,NA,"PHOX2B.08070","chr4","41555869","41555969",-0.0105569243999161,0.0271385391192676,0.106086439853088,"stable",NA
"8233",NA,NA,NA,NA,NA,"PHOX2B.08071","chr4","41555969","41556069",-0.00754456729612218,0.0112583635084535,0.0617088210265054,"early",NA
"8234",NA,NA,NA,NA,NA,"PHOX2B.08072","chr4","41556069","41556169",-0.00496147368635592,0.0228018601298527,0.0950722267457144,"early",NA
"8235",NA,NA,NA,NA,NA,"PHOX2B.08075","chr4","41556369","41556469",-0.00603708018483282,0.0517310082425385,0.160616977324103,"stable",NA
"8236",NA,NA,NA,NA,NA,"PHOX2B.08076","chr4","41556469","41556569",-0.00467962953295788,0.239439857338972,0.426094964781505,"stable",NA
"8237",NA,NA,NA,NA,NA,"PHOX2B.08077","chr4","41556569","41556669",-0.00951365267385599,0.0315544195305094,0.116435251061057,"early",NA
"8238",NA,NA,NA,NA,NA,"PHOX2B.08078","chr4","41556669","41556769",-0.00634547754724572,0.162422589389302,0.333070872146818,"early",NA
"8239",NA,NA,NA,NA,NA,"PHOX2B.08082","chr4","41557069","41557169",-0.0127470327548714,0.045009462037889,0.146743637856262,"early",NA
"8240",NA,NA,NA,NA,NA,"PHOX2B.08083","chr4","41557169","41557269",-0.0101513349932955,0.101277580049442,0.245280951653413,"stable",NA
"8241",NA,NA,NA,NA,NA,"PHOX2B.08084","chr4","41557269","41557369",-0.0149968717401033,0.0185954164714045,0.0837069043475901,"stable",NA
"8242",NA,NA,NA,NA,NA,"PHOX2B.08085","chr4","41557369","41557469",-0.0103466992975442,0.0706321221250061,0.195681647370345,"stable",NA
"8243",NA,NA,NA,NA,NA,"PHOX2B.08088","chr4","41557669","41557769",-0.00762570360678747,0.124125145169509,0.278249973548217,"early",NA
"8244",NA,NA,NA,NA,NA,"PHOX2B.08089","chr4","41557769","41557869",-0.00539128150297024,0.233887251733488,0.420163031421448,"early",NA
"8245",NA,NA,NA,NA,NA,"PHOX2B.08090","chr4","41557869","41557969",0.00298284145236955,0.462649607233572,0.640842324340845,"stable",NA
"8246",NA,NA,NA,NA,NA,"PHOX2B.08091","chr4","41557969","41558069",0.00298184866904119,0.466224754758309,0.644034080110953,"stable",NA
"8247",NA,NA,NA,NA,NA,"PHOX2B.08092","chr4","41558069","41558169",0.0021954122807044,0.586901243338363,0.743936139797426,"early",NA
"8248",NA,NA,NA,NA,NA,"PHOX2B.08093","chr4","41558169","41558269",-0.0055816646203711,0.238095320631233,0.425200431384783,"stable",NA
"8249",NA,NA,NA,NA,NA,"PHOX2B.08094","chr4","41558269","41558369",0.00372129638680876,0.531748548138727,0.700842861942589,"early",NA
"8250",NA,NA,NA,NA,NA,"PHOX2B.08095","chr4","41558369","41558469",-0.00096425644033659,0.869581104643377,0.927280086054923,"stable",NA
"8251",NA,NA,NA,NA,NA,"PHOX2B.08096","chr4","41558469","41558569",-0.00598531256767839,0.354477024841497,0.543397129564979,"stable",NA
"8252",NA,NA,NA,NA,NA,"PHOX2B.08098","chr4","41558669","41558769",-0.0172800267832285,0.0239240380541555,0.098069393575791,"stable",NA
"8253",NA,NA,NA,NA,NA,"PHOX2B.08099","chr4","41558769","41558869",-0.00782598729692635,0.308743534504856,0.498376728893633,"early",NA
"8254",NA,NA,NA,NA,NA,"PHOX2B.08100","chr4","41558869","41558969",-0.00209973830153967,0.785384222575221,0.876388830249681,"stable",NA
"8255",NA,NA,NA,NA,NA,"PHOX2B.08101","chr4","41558969","41559069",0.00451238020450504,0.236962432144604,0.424002006500558,"stable",NA
"8256",NA,NA,NA,NA,NA,"PHOX2B.08102","chr4","41559069","41559169",0.00725289758529631,0.0702637608006581,0.194927151935867,"early",NA
"8257",NA,NA,NA,NA,NA,"PHOX2B.08103","chr4","41559169","41559269",0.00100716057316654,0.818070427660732,0.897699526711162,"stable",NA
"8258",NA,NA,NA,NA,NA,"PHOX2B.08104","chr4","41559269","41559369",-0.0146973115953174,0.030493303659745,0.114003916186433,"stable",NA
"8259",NA,NA,NA,NA,NA,"PHOX2B.08107","chr4","41559569","41559669",-0.00959325277933344,0.0271052731753119,0.105982147917296,"stable",NA
"8260",NA,NA,NA,NA,NA,"PHOX2B.08108","chr4","41559669","41559769",-0.013607503073775,0.0161603966407827,0.0766450122018744,"stable",NA
"8261",NA,NA,NA,NA,NA,"PHOX2B.08110","chr4","41559869","41559969",-0.0104893279255451,0.0356749731353054,0.126182862889533,"stable",NA
"8262",NA,NA,NA,NA,NA,"PHOX2B.08111","chr4","41559969","41560069",-0.00475237379919848,0.213679833039768,0.397305742486551,"stable",NA
"8263",NA,NA,NA,NA,NA,"PHOX2B.08112","chr4","41560069","41560169",-0.00659835565699065,0.157185552105474,0.325686282723311,"early",NA
"8264",NA,NA,NA,NA,NA,"PHOX2B.08113","chr4","41560169","41560269",-0.00983002847122561,0.0341626784715829,0.122623411049642,"early",NA
"8265",NA,NA,NA,NA,NA,"PHOX2B.08114","chr4","41560269","41560369",-0.00691700063318886,0.267526376187816,0.45590987353397,"stable",NA
"8266",NA,NA,NA,NA,NA,"PHOX2B.08115","chr4","41560369","41560469",-0.00518033553322822,0.423011385050298,0.606067459920848,"stable",NA
"8267",NA,NA,NA,NA,NA,"PHOX2B.08116","chr4","41560469","41560569",-0.00475363501702305,0.549899908067859,0.715584480788951,"stable",NA
"8268",NA,NA,NA,NA,NA,"PHOX2B.08117","chr4","41560569","41560669",-0.00891801853681928,0.244734002481744,0.432107531520249,"early",NA
"8269",NA,NA,NA,NA,NA,"PHOX2B.08118","chr4","41560669","41560769",0.00421330978523282,0.467743462989315,0.645279156209397,"early",NA
"8270",NA,NA,NA,NA,NA,"PHOX2B.08119","chr4","41560769","41560869",0.00683227631901148,0.197550711434688,0.37846724107255,"early",NA
"8271",NA,NA,NA,NA,NA,"PHOX2B.08120","chr4","41560869","41560969",0.0107822261918666,0.0674817332369939,0.190243473041019,"stable",NA
"8272",NA,NA,NA,NA,NA,"PHOX2B.08121","chr4","41560969","41561069",-0.0113404742153588,0.111455759506264,0.26046320098145,"stable",NA
"8273",NA,NA,NA,NA,NA,"PHOX2B.08122","chr4","41561069","41561169",-0.0186812966385666,0.094285370902385,0.234563263552601,"stable",NA
"8274",NA,NA,NA,NA,NA,"PHOX2B.08123","chr4","41561169","41561269",-0.0223278518722096,0.00874806441663239,0.0526498271511574,"stable",NA
"8275",NA,NA,NA,NA,NA,"PHOX2B.08124","chr4","41561269","41561369",-0.00501418540412695,0.577257866164835,0.737582770161563,"stable",NA
"8276",NA,NA,NA,NA,NA,"PHOX2B.08125","chr4","41561369","41561469",0.00041075860033284,0.932096747855905,0.962129122547639,"early",NA
"8277",NA,NA,NA,NA,NA,"PHOX2B.08126","chr4","41561469","41561569",-0.00107151859430838,0.845108428346644,0.912850293711467,"stable",NA
"8278",NA,NA,NA,NA,NA,"PHOX2B.08128","chr4","41561669","41561769",-0.00978906435483257,0.0262718225576144,0.103863756177538,"stable",NA
"8279",NA,NA,NA,NA,NA,"PHOX2B.08129","chr4","41561769","41561869",-0.00580005148774708,0.0882226191555994,0.224823042291599,"early",NA
"8280",NA,NA,NA,NA,NA,"PHOX2B.08130","chr4","41561869","41561969",0.00188613609119265,0.655767118008979,0.793866514752111,"early",NA
"8281",NA,NA,NA,NA,NA,"PHOX2B.08131","chr4","41561969","41562069",-0.00361403933856539,0.408841372903221,0.593648891122737,"stable",NA
"8282",NA,NA,NA,NA,NA,"PHOX2B.08132","chr4","41562069","41562169",-0.00327219735536248,0.482743700634466,0.658637750323095,"stable",NA
"8283",NA,NA,NA,NA,NA,"PHOX2B.08133","chr4","41562169","41562269",-0.00705180653678995,0.0364908914248191,0.127819254631664,"stable",NA
"8284",NA,NA,NA,NA,NA,"PHOX2B.08134","chr4","41562269","41562369",0.00099454396790602,0.747732022305679,0.854141347690326,"early",NA
"8285",NA,NA,NA,NA,NA,"PHOX2B.08135","chr4","41562369","41562469",-4.02740764414318e-05,0.990515873840836,0.995036230426622,"stable",NA
"8286",NA,NA,NA,NA,NA,"PHOX2B.08136","chr4","41562469","41562569",-0.00788038299721012,0.0404821245414917,0.136488421110356,"early",NA
"8287",NA,NA,NA,NA,NA,"PHOX2B.08137","chr4","41562569","41562669",-0.0083948365273511,0.0404553508136288,0.13648070035431,"early",NA
"8288",NA,NA,NA,NA,NA,"PHOX2B.08138","chr4","41562669","41562769",-0.00992595714079437,0.00902720615772014,0.0538765055587273,"early",NA
"8289",NA,NA,NA,NA,NA,"PHOX2B.08139","chr4","41562769","41562869",-0.00043318101817757,0.907258944771375,0.948077943723783,"stable",NA
"8290",NA,NA,NA,NA,NA,"PHOX2B.08140","chr4","41562869","41562969",-0.00312105788463482,0.383766711596182,0.570474286390019,"stable",NA
"8291",NA,NA,NA,NA,NA,"PHOX2B.08141","chr4","41562969","41563069",-0.00535772949999855,0.203613015335773,0.385838011950157,"early",NA
"8292",NA,NA,NA,NA,NA,"PHOX2B.08142","chr4","41563069","41563169",5.04356277218646e-05,0.991834495675382,0.995823011397617,"stable",NA
"8293",NA,NA,NA,NA,NA,"PHOX2B.08143","chr4","41563169","41563269",0.00438354572289446,0.418705502153183,0.601702510312596,"stable",NA
"8294",NA,NA,NA,NA,NA,"PHOX2B.08144","chr4","41563269","41563369",0.0121820946517673,0.0178045798887787,0.0814040331766295,"stable",NA
"8295",NA,NA,NA,NA,NA,"PHOX2B.08145","chr4","41563369","41563469",0.00835265619395218,0.115235112444483,0.265950425808596,"stable",NA
"8296",NA,NA,NA,NA,NA,"PHOX2B.08146","chr4","41563469","41563569",0.00129148282017968,0.781141965687492,0.873769223761593,"stable",NA
"8297",NA,NA,NA,NA,NA,"PHOX2B.08147","chr4","41563569","41563669",-0.00389487013603908,0.476555267196023,0.653392943618848,"early",NA
"8298",NA,NA,NA,NA,NA,"PHOX2B.08148","chr4","41563669","41563769",-0.0121684648012157,0.0509200766455274,0.158992792456028,"early",NA
"8299",NA,NA,NA,NA,NA,"PHOX2B.08149","chr4","41563769","41563869",-0.0159720543043343,0.0381698755758614,0.131431311323111,"early",NA
"8300",NA,NA,NA,NA,NA,"PHOX2B.08150","chr4","41563869","41563969",-0.017983929653943,0.0178064974259589,0.0814040331766295,"early",NA
"8301",NA,NA,NA,NA,NA,"PHOX2B.08151","chr4","41563969","41564069",-0.0126108583841364,0.0834306088382114,0.216714829388228,"stable",NA
"8302",NA,NA,NA,NA,NA,"PHOX2B.08152","chr4","41564069","41564169",-0.00746623149076318,0.261043601675886,0.449536593358803,"stable",NA
"8303",NA,NA,NA,NA,NA,"PHOX2B.08153","chr4","41564169","41564269",-0.0106932651802411,0.0717576873162266,0.197567091456662,"stable",NA
"8304",NA,NA,NA,NA,NA,"PHOX2B.08154","chr4","41564269","41564369",-0.0101241324291276,0.056120946734779,0.169009651043708,"stable",NA
"8305",NA,NA,NA,NA,NA,"PHOX2B.08155","chr4","41564369","41564469",-0.00416666946864825,0.390314897218762,0.577141776767029,"early",NA
"8306",NA,NA,NA,NA,NA,"PHOX2B.08156","chr4","41564469","41564569",0.00028383992123485,0.948512366365597,0.971910061029522,"stable",NA
"8307",NA,NA,NA,NA,NA,"PHOX2B.08157","chr4","41564569","41564669",-0.00986255126942425,0.0825545044498513,0.215241499519,"stable",NA
"8308",NA,NA,NA,NA,NA,"PHOX2B.08162","chr4","41565069","41565169",-0.00438793159487183,0.110300169510951,0.258828042104723,"stable",NA
"8309",NA,NA,NA,NA,NA,"PHOX2B.08163","chr4","41565169","41565269",-0.00014587511761622,0.965218286613735,0.981446711307092,"stable",NA
"8310",NA,NA,NA,NA,NA,"PHOX2B.08164","chr4","41565269","41565369",0.0040330661200545,0.271314852619052,0.459649304057178,"stable",NA
"8311",NA,NA,NA,NA,NA,"PHOX2B.08166","chr4","41565469","41565569",0.00440940480569521,0.328367850797648,0.517234536259839,"stable",NA
"8312",NA,NA,NA,NA,NA,"PHOX2B.08167","chr4","41565569","41565669",-0.0129613748066447,0.066990904501984,0.18939795367484,"stable",NA
"8313",NA,NA,NA,NA,NA,"PHOX2B.08168","chr4","41565669","41565769",-0.0172481985596259,0.0207240470272742,0.0893677768017294,"stable",NA
"8314",NA,NA,NA,NA,NA,"PHOX2B.08169","chr4","41565769","41565869",-0.0193939340087041,0.00808784820819363,0.0506186697550981,"stable",NA
"8315",NA,NA,NA,NA,NA,"PHOX2B.08170","chr4","41565869","41565969",-0.0118373635142597,0.0594383504533328,0.175634030804351,"stable",NA
"8316",NA,NA,NA,NA,NA,"PHOX2B.08172","chr4","41566069","41566169",-0.0108918060656465,0.0198646530366741,0.0870768265800654,"stable",NA
"8317",NA,NA,NA,NA,NA,"PHOX2B.08173","chr4","41566169","41566269",-0.00584676950870754,0.274908190895202,0.463576653861093,"stable",NA
"8318",NA,NA,NA,NA,NA,"PHOX2B.08175","chr4","41566369","41566469",-0.00340923767414348,0.52574829239236,0.695613634875919,"stable",NA
"8319",NA,NA,NA,NA,NA,"PHOX2B.08176","chr4","41566469","41566569",-0.0057945121175896,0.401091828336104,0.586777941148164,"early",NA
"8320",NA,NA,NA,NA,NA,"PHOX2B.08177","chr4","41566569","41566669",-0.00561702084196388,0.302100601122176,0.492304458445347,"early",NA
"8321",NA,NA,NA,NA,NA,"PHOX2B.08179","chr4","41566769","41566869",0.0084436545172042,0.043421416332696,0.143079008369454,"stable",NA
"8322",NA,NA,NA,NA,NA,"PHOX2B.08180","chr4","41566869","41566969",0.0030289568843434,0.456340155782574,0.635084193533913,"stable",NA
"8323",NA,NA,NA,NA,NA,"PHOX2B.08181","chr4","41566969","41567069",-0.00159644170276618,0.737531434309168,0.847854415065114,"stable",NA
"8324",NA,NA,NA,NA,NA,"PHOX2B.08182","chr4","41567069","41567169",-0.0114818254242213,0.00954217032636919,0.0557560148035891,"stable",NA
"8325",NA,NA,NA,NA,NA,"PHOX2B.08183","chr4","41567169","41567269",-0.00381851033013657,0.431591648731604,0.61362924177339,"stable",NA
"8326",NA,NA,NA,NA,NA,"PHOX2B.08185","chr4","41567369","41567469",0.00065396599017998,0.881374795786528,0.933276179949225,"stable",NA
"8327",NA,NA,NA,NA,NA,"PHOX2B.08186","chr4","41567469","41567569",0.00353193898086611,0.376123423624105,0.563589290051031,"stable",NA
"8328",NA,NA,NA,NA,NA,"PHOX2B.08187","chr4","41567569","41567669",-0.00265511424838814,0.507670172207794,0.680324408192238,"stable",NA
"8329",NA,NA,NA,NA,NA,"PHOX2B.08188","chr4","41567669","41567769",-0.00521696498456794,0.159989355052831,0.32969415318289,"stable",NA
"8330",NA,NA,NA,NA,NA,"PHOX2B.08189","chr4","41567769","41567869",-0.00371990432113123,0.338936116041599,0.527353872158349,"stable",NA
"8331",NA,NA,NA,NA,NA,"PHOX2B.08193","chr4","41568169","41568269",-0.00143479677104129,0.722060295611816,0.839489126573161,"stable",NA
"8332",NA,NA,NA,NA,NA,"PHOX2B.08194","chr4","41568269","41568369",-0.00229669117029924,0.578245270249244,0.738127807089606,"stable",NA
"8333",NA,NA,NA,NA,NA,"PHOX2B.08195","chr4","41568369","41568469",-0.00012006621576369,0.979889931804122,0.989194788128059,"stable",NA
"8334",NA,NA,NA,NA,NA,"PHOX2B.08196","chr4","41568469","41568569",0.00278894179849473,0.570220481371275,0.732114941264632,"stable",NA
"8335",NA,NA,NA,NA,NA,"PHOX2B.08197","chr4","41568569","41568669",0.0124456897915978,0.0129456089174945,0.0674370480469058,"early",NA
"8336",NA,NA,NA,NA,NA,"PHOX2B.08200","chr4","41568869","41568969",0.011939962233739,0.024643265538829,0.0997132324476979,"stable",NA
"8337",NA,NA,NA,NA,NA,"PHOX2B.08201","chr4","41568969","41569069",0.00057372009114074,0.857700139361385,0.920222949905912,"stable",NA
"8338",NA,NA,NA,NA,NA,"PHOX2B.08202","chr4","41569069","41569169",0.00797671805352719,0.0411573118767425,0.138041260833286,"early",NA
"8339",NA,NA,NA,NA,NA,"PHOX2B.08203","chr4","41569169","41569269",0.00872139440640742,0.024736005315819,0.0999806647056333,"early",NA
"8340",NA,NA,NA,NA,NA,"PHOX2B.08204","chr4","41569269","41569369",-0.00730893182356516,0.331728396765961,0.520598158700935,"stable",NA
"8341",NA,NA,NA,NA,NA,"PHOX2B.08207","chr4","41569569","41569669",-0.00982513950018329,0.0434293515806584,0.143079008369454,"stable",NA
"8342",NA,NA,NA,NA,NA,"PHOX2B.08208","chr4","41569669","41569769",-0.00019185380185538,0.970898706571263,0.984251038897229,"stable",NA
"8343",NA,NA,NA,NA,NA,"PHOX2B.08209","chr4","41569769","41569869",0.00612569998022761,0.265780975376745,0.454542686094515,"stable",NA
"8344",NA,NA,NA,NA,NA,"PHOX2B.08210","chr4","41569869","41569969",0.010751954183412,0.0266527532124323,0.104750644411635,"stable",NA
"8345",NA,NA,NA,NA,NA,"PHOX2B.08211","chr4","41569969","41570069",0.00648958881163535,0.0749191929697349,0.203223627580353,"stable",NA
"8346",NA,NA,NA,NA,NA,"PHOX2B.08212","chr4","41570069","41570169",-0.00191702000578637,0.757359607315452,0.86024076024834,"early",NA
"8347",NA,NA,NA,NA,NA,"PHOX2B.08213","chr4","41570169","41570269",-0.00211014670542562,0.724961385680557,0.841385887482543,"stable",NA
"8348",NA,NA,NA,NA,NA,"PHOX2B.08214","chr4","41570269","41570369",-0.00590002018308553,0.375379489314236,0.56295141241162,"early",NA
"8349",NA,NA,NA,NA,NA,"PHOX2B.08215","chr4","41570369","41570469",-0.00343163506380146,0.471403636544898,0.648616341446464,"stable",NA
"8350",NA,NA,NA,NA,NA,"PHOX2B.08216","chr4","41570469","41570569",-0.00934659557818427,0.0692177520755502,0.193114525852423,"early",NA
"8351",NA,NA,NA,NA,NA,"PHOX2B.08217","chr4","41570569","41570669",-0.00322574681252415,0.531866098242743,0.700842861942589,"stable",NA
"8352",NA,NA,NA,NA,NA,"PHOX2B.08218","chr4","41570669","41570769",-0.00205624040527659,0.677313884844535,0.809018184105501,"early",NA
"8353",NA,NA,NA,NA,NA,"PHOX2B.08219","chr4","41570769","41570869",-0.00125651800487022,0.810235928471508,0.89277033879087,"stable",NA
"8354",NA,NA,NA,NA,NA,"PHOX2B.08220","chr4","41570869","41570969",-0.00716813146721189,0.194881807957795,0.375631827194118,"stable",NA
"8355",NA,NA,NA,NA,NA,"PHOX2B.08221","chr4","41570969","41571069",-0.0123763804023529,0.142427382162623,0.305360655372506,"stable",NA
"8356",NA,NA,NA,NA,NA,"PHOX2B.08222","chr4","41571069","41571169",-0.00530197277820937,0.515989892444176,0.687561671023423,"stable",NA
"8357",NA,NA,NA,NA,NA,"PHOX2B.08223","chr4","41571169","41571269",0.00030056892975769,0.969683276881292,0.983941571807305,"stable",NA
"8358",NA,NA,NA,NA,NA,"PHOX2B.08224","chr4","41571269","41571369",0.0062262631413574,0.117330342825006,0.269077800749119,"stable",NA
"8359",NA,NA,NA,NA,NA,"PHOX2B.08225","chr4","41571369","41571469",-0.0056272092788406,0.452782921973542,0.631991386709251,"stable",NA
"8360",NA,NA,NA,NA,NA,"PHOX2B.08226","chr4","41571469","41571569",-0.0141388109185882,0.0724023011738451,0.198586793919995,"stable",NA
"8361",NA,NA,NA,NA,NA,"PHOX2B.08227","chr4","41571569","41571669",-0.0105829753094524,0.195956794665797,0.377011674780962,"stable",NA
"8362",NA,NA,NA,NA,NA,"PHOX2B.08228","chr4","41571669","41571769",-0.019662213372083,0.034580216885982,0.123575700607568,"stable",NA
"8363",NA,NA,NA,NA,NA,"PHOX2B.08231","chr4","41571969","41572069",-0.0156652223822392,0.0171652173589197,0.0796266102339013,"stable",NA
"8364",NA,NA,NA,NA,NA,"PHOX2B.08233","chr4","41572169","41572269",0.0056900542947184,0.199217286473328,0.38053582336554,"early",NA
"8365",NA,NA,NA,NA,NA,"PHOX2B.08238","chr4","41572669","41572769",0.0014719386471101,0.794413654606745,0.882136756041739,"early",NA
"8366",NA,NA,NA,NA,NA,"PHOX2B.08239","chr4","41572769","41572869",-0.00867302203883714,0.135819971114528,0.296400545080028,"stable",NA
"8367",NA,NA,NA,NA,NA,"PHOX2B.08241","chr4","41572969","41573069",-0.00981539749714469,0.0228869522633055,0.0951612388610785,"early",NA
"8368",NA,NA,NA,NA,NA,"PHOX2B.08242","chr4","41573069","41573169",-0.00193053639556649,0.629858913216456,0.774608810539697,"early",NA
"8369",NA,NA,NA,NA,NA,"PHOX2B.08243","chr4","41573169","41573269",-0.00313329839895555,0.57358507855646,0.734355322821894,"stable",NA
"8370",NA,NA,NA,NA,NA,"PHOX2B.08244","chr4","41573269","41573369",0.00168842532355661,0.738158991219254,0.848342575091718,"early",NA
"8371",NA,NA,NA,NA,NA,"PHOX2B.08245","chr4","41573369","41573469",-0.00179933128984149,0.760935311911872,0.862117865485559,"stable",NA
"8372",NA,NA,NA,NA,NA,"PHOX2B.08246","chr4","41573469","41573569",-0.00320537582956323,0.497582699986206,0.671162727203527,"stable",NA
"8373",NA,NA,NA,NA,NA,"PHOX2B.08247","chr4","41573569","41573669",-0.00876708857004747,0.167077539125213,0.33940211168082,"early",NA
"8374",NA,NA,NA,NA,NA,"PHOX2B.08248","chr4","41573669","41573769",-0.0131455713436064,0.0421988406208392,0.140500716526975,"early",NA
"8375",NA,NA,NA,NA,NA,"PHOX2B.08249","chr4","41573769","41573869",-0.00599303341757621,0.303366356469492,0.49330956624264,"stable",NA
"8376",NA,NA,NA,NA,NA,"PHOX2B.08250","chr4","41573869","41573969",0.00277019402676722,0.583043968967884,0.741350691381533,"stable",NA
"8377",NA,NA,NA,NA,NA,"PHOX2B.08251","chr4","41573969","41574069",-3.01868163502336e-05,0.994749795325329,0.997689224064006,"early",NA
"8378",NA,NA,NA,NA,NA,"PHOX2B.08252","chr4","41574069","41574169",-0.00676135951598926,0.232406143397392,0.418716649001787,"early",NA
"8379",NA,NA,NA,NA,NA,"PHOX2B.08257","chr4","41574569","41574669",-0.0125916225524255,0.0645423348604468,0.184697605519812,"early",NA
"8380",NA,NA,NA,NA,NA,"PHOX2B.08258","chr4","41574669","41574769",-0.00862589810317927,0.0936656471899756,0.233507844060519,"stable",NA
"8381",NA,NA,NA,NA,NA,"PHOX2B.08259","chr4","41574769","41574869",0.00423746743263011,0.316917259551171,0.505855305235558,"early",NA
"8382",NA,NA,NA,NA,NA,"PHOX2B.08260","chr4","41574869","41574969",0.00078000049367584,0.841186233672553,0.910656068688719,"stable",NA
"8383",NA,NA,NA,NA,NA,"PHOX2B.08261","chr4","41574969","41575069",0.00619876405325139,0.165703028693154,0.337603770569641,"early",NA
"8384",NA,NA,NA,NA,NA,"PHOX2B.08262","chr4","41575069","41575169",0.00716526908487039,0.109225520232599,0.257192111355921,"early",NA
"8385",NA,NA,NA,NA,NA,"PHOX2B.08263","chr4","41575169","41575269",0.00534260265668831,0.225069709498335,0.410377235067329,"early",NA
"8386",NA,NA,NA,NA,NA,"PHOX2B.08264","chr4","41575269","41575369",0.00949496155811416,0.0698838182157299,0.194246012072907,"early",NA
"8387",NA,NA,NA,NA,NA,"PHOX2B.08265","chr4","41575369","41575469",0.0097027915880936,0.10873740776257,0.256586797208702,"stable",NA
"8388",NA,NA,NA,NA,NA,"PHOX2B.08266","chr4","41575469","41575569",0.0114540326807077,0.0775247422132651,0.207365045430651,"stable",NA
"8389",NA,NA,NA,NA,NA,"PHOX2B.08267","chr4","41575569","41575669",-0.0001745631545999,0.973679735389809,0.986008922578306,"stable",NA
"8390",NA,NA,NA,NA,NA,"PHOX2B.08268","chr4","41575669","41575769",0.00482367551183821,0.349410443907819,0.538047039914407,"stable",NA
"8391",NA,NA,NA,NA,NA,"PHOX2B.08269","chr4","41575769","41575869",0.00442796567021447,0.482872604640929,0.658759876603871,"stable",NA
"8392",NA,NA,NA,NA,NA,"PHOX2B.08270","chr4","41575869","41575969",0.01215589087816,0.0672056377276548,0.189722536710876,"stable",NA
"8393",NA,NA,NA,NA,NA,"PHOX2B.08271","chr4","41575969","41576069",0.00787670360741013,0.189399188209116,0.368293328421052,"early",NA
"8394",NA,NA,NA,NA,NA,"PHOX2B.08273","chr4","41576169","41576269",0.00451420475907232,0.29696863484427,0.486459437072126,"stable",NA
"8395",NA,NA,NA,NA,NA,"PHOX2B.08274","chr4","41576269","41576369",0.00255531410539467,0.664435938291455,0.799263573302259,"early",NA
"8396",NA,NA,NA,NA,NA,"PHOX2B.08275","chr4","41576369","41576469",0.00213395187939802,0.68694449687122,0.815082504695432,"stable",NA
"8397",NA,NA,NA,NA,NA,"PHOX2B.08276","chr4","41576469","41576569",0.0112994733929916,0.010238605447127,0.0583373761132214,"early",NA
"8398",NA,NA,NA,NA,NA,"PHOX2B.08280","chr4","41576869","41576969",0.00389681260598881,0.211526953018639,0.395111670554594,"stable",NA
